SupplyChainFlow,FacilityType,ShipToParty,ShipToName,Material,MaterialDescription,Order,Delivery,Agmd,MonthAgmd,QuantityInMT,TotalSalesValue,TotalCOGS,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,TotalTransportCost,SGA,IOC,ShipToCountry,SoldToName,ABCClass,Account,Segment,ProductGroup,ProductOrigin,Commodity,TotalS&D,GM,CBM,CBMAI,EBITAI
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200655639,500914826,2023-04-28,4,24.0,21720.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,4197.621101797784,3042.001822069331,2735.830683299155,470.4304798514877
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200655640,500917352,2023-05-05,5,24.0,21720.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,4197.621101797784,3042.001822069331,2735.830683299155,470.4304798514877
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200655641,500917670,2023-05-11,5,24.0,21720.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,4197.621101797784,3042.001822069331,2735.830683299155,470.4304798514877
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200655642,500917673,2023-05-19,5,24.0,21720.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,4197.621101797784,3042.001822069331,2735.830683299155,470.4304798514877
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200655643,500918583,2023-05-25,5,24.0,21720.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,4197.621101797784,3042.001822069331,2735.830683299155,470.4304798514877
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200655644,500920564,2023-06-02,6,24.0,21720.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,4197.621101797784,3042.001822069331,2735.830683299155,470.4304798514877
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200664694,500918191,2023-04-24,4,24.0,21720.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,4197.621101797784,3042.001822069331,2735.830683299155,470.4304798514877
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200665409,500920568,2023-06-07,6,24.0,20640.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,3117.621101797784,1962.001822069331,1655.8306832991552,-609.5695201485123
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200665410,500920571,2023-06-15,6,24.0,20640.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,3117.621101797784,1962.001822069331,1655.8306832991552,-609.5695201485123
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200665412,500920575,2023-06-23,6,24.0,20640.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,3117.621101797784,1962.001822069331,1655.8306832991552,-609.5695201485123
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200669203,500924657,2023-07-06,7,24.0,20880.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,3357.621101797784,2202.001822069331,1895.8306832991552,-369.5695201485123
EU to EU Direct,Portena - NL,4001148,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200669204,500925572,2023-07-13,7,24.0,20880.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,654.2504347826086,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1155.619279728453,3357.621101797784,2202.001822069331,1895.8306832991552,-369.5695201485123
EU to EU Direct,Portena - NL,4001149,HOCHWALD FOODS GMBH,115074,FNL LAC 100M MHYD 1000KG BBG,200667327,500920574,2023-06-20,6,24.0,21960.0,17522.378898202216,308.80401165358705,192.56483329225728,0.0,771.39,2265.4002034476675,306.17113877017584,Germany,HOCHWALD FOODS GMBH,C,Hochwald,Semi Managed,Edible Lactose,Netherlands,Lactose,1272.7588449458444,4437.621101797784,3164.8622568519395,2858.6911180817638,593.2909146340962
EU to EU Direct,Portena - NL,4001431,SAI NUTRITION,114266,FNL WPI 894-INST MF 20KG MBG,200673182,500924643,2023-06-22,6,0.8,6960.0,6490.445401731296,12.86683381889946,6.418827776408577,0.0,417.27,75.51334011492226,244.59070142548777,France,AZELIS FRANCE SAS,C,Azelis,Semi Managed,Whey Protein Isolate,Netherlands,WPC,436.55566159530804,469.55459826870356,32.99893667339552,-211.59176475209225,-287.1051048670145
EU to EU Switch,Portena - NL,4001647,SAPUTO DAIRY UK,113998,FNL LAC MHYD UNMILLED 1000KG,200669898,500921953,2023-07-03,7,22.0,23238.82,30248.210321200226,283.0703440157881,176.51776385123586,0.0,2543.1,2076.616853160362,469.8684611523949,United Kingdom,SAPUTO DAIRY UK,B,Saputo Dairy,Semi Managed,Edible Lactose,Netherlands,Lactose,3002.688107867024,-7009.390321200226,-10012.078429067249,-10481.946890219644,-12558.563743380006
EU to EU Switch,Portena - NL,4001647,SAPUTO DAIRY UK,113998,FNL LAC MHYD UNMILLED 1000KG,200669899,500921954,2023-07-03,7,22.0,23238.82,30248.210321200226,283.0703440157881,176.51776385123586,0.0,2543.1,2076.616853160362,469.8684611523949,United Kingdom,SAPUTO DAIRY UK,B,Saputo Dairy,Semi Managed,Edible Lactose,Netherlands,Lactose,3002.688107867024,-7009.390321200226,-10012.078429067249,-10481.946890219644,-12558.563743380006
EU to EU Direct,Portena - NL,4001709,"LACONA , C/O DOCOMAR BV",114068,FNL WPC80 CHS 392 20KG MBG,200671644,500923389,2023-06-14,6,1.6,7520.0,10715.963373293986,25.73366763779892,12.837655552817154,0.0,0.0,151.02668022984452,549.759505909454,Netherlands,LACONA NAHRUNGSMITTEL HANDELSGES.MB,C,Lacona Nahrungsmittel,Smart Serve,WPC 80% (Cheese),Netherlands,WPC,38.57132319061607,-3195.9633732939856,-3234.5346964846017,-3784.294202394056,-3935.3208826239006
EU to EU Direct,Portena - NL,4002119,"ALTER FARMACIA, S.A.",119209,FNL WPC80 CHS 392 NUTING WTBLD 680KG BBG,200645495,500902286,2023-01-03,1,14.96,173536.0,115554.5425282683,283.0703440157881,120.03207941884038,0.0,2043.2260869565216,1412.0994601490463,7379.004124720145,Spain,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Semi Managed,WPC 80% (Cheese),Netherlands,WPC,2446.3285103911503,57981.4574717317,55535.12896134055,48156.12483662041,46744.02537647136
EU to EU Direct,Portena - NL,4002119,"ALTER FARMACIA, S.A.",119209,FNL WPC80 CHS 392 NUTING WTBLD 680KG BBG,200649398,500909150,2023-02-28,2,16.32,189312.0,126059.50093992904,308.80401165358705,130.94408663873497,0.0,2228.973913043478,1540.472138344414,8049.822681512885,Spain,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Semi Managed,WPC 80% (Cheese),Netherlands,WPC,2668.7220113358003,63252.49906007096,60583.77704873516,52533.95436722227,50993.48222887786
EU to EU Direct,Portena - NL,4002119,"ALTER FARMACIA, S.A.",119461,FNL LAC NUTING UNMILLED NZMP 1000KG BBG,200651773,500906845,2023-02-07,2,24.0,30720.0,14082.57072191886,308.80401165358705,192.56483329225728,0.0,2067.5645914396887,2265.4002034476675,398.5269233832769,Spain,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Semi Managed,Edible Lactose,Netherlands,Lactose,2568.9334363855332,16637.429278081137,14068.495841695603,13669.968918312326,11404.56871486466
EU to EU Direct,Portena - NL,4002119,"ALTER FARMACIA, S.A.",119461,FNL LAC NUTING UNMILLED NZMP 1000KG BBG,200651774,500908237,2023-02-21,2,24.0,30720.0,14082.57072191886,308.80401165358705,192.56483329225728,0.0,2067.5645914396887,2265.4002034476675,398.5269233832769,Spain,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Semi Managed,Edible Lactose,Netherlands,Lactose,2568.9334363855332,16637.429278081137,14068.495841695603,13669.968918312326,11404.56871486466
EU to EU Direct,Portena - NL,4002119,"ALTER FARMACIA, S.A.",119461,FNL LAC NUTING UNMILLED NZMP 1000KG BBG,200651775,500909155,2023-02-28,2,24.0,30720.0,14082.57072191886,308.80401165358705,192.56483329225728,0.0,2067.5645914396887,2265.4002034476675,398.5269233832769,Spain,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Semi Managed,Edible Lactose,Netherlands,Lactose,2568.9334363855332,16637.429278081137,14068.495841695603,13669.968918312326,11404.56871486466
EU to EU Direct,Portena - NL,4002119,"ALTER FARMACIA, S.A.",119461,FNL LAC NUTING UNMILLED NZMP 1000KG BBG,200654827,500909754,2023-03-13,3,17.0,21760.0,9975.154261359192,218.73617492129085,136.40009024868223,0.0,1464.524918936446,1604.6584774420978,282.2899040631545,Spain,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Semi Managed,Edible Lactose,Netherlands,Lactose,1819.6611841064191,11784.845738640808,9965.18455453439,9682.894650471235,8078.236173029137
EU to EU Direct,Portena - NL,4002119,"ALTER FARMACIA, S.A.",119461,FNL LAC NUTING UNMILLED NZMP 1000KG BBG,200658919,500913820,2023-03-31,3,24.0,30720.0,14082.57072191886,308.80401165358705,192.56483329225728,0.0,2067.5645914396887,2265.4002034476675,398.5269233832769,Spain,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Semi Managed,Edible Lactose,Netherlands,Lactose,2568.9334363855332,16637.429278081137,14068.495841695603,13669.968918312326,11404.56871486466
EU to EU Direct,Portena - NL,4002119,"ALTER FARMACIA, S.A.",119461,FNL LAC NUTING UNMILLED NZMP 1000KG BBG,200667525,500920560,2023-06-14,6,24.0,30720.0,14082.57072191886,308.80401165358705,192.56483329225728,0.0,2067.5645914396887,2265.4002034476675,398.5269233832769,Spain,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Semi Managed,Edible Lactose,Netherlands,Lactose,2568.9334363855332,16637.429278081137,14068.495841695603,13669.968918312326,11404.56871486466
