FacilityType,SupplyChainFlow,ShipToParty,ShipToCountry,ShipToName,SoldToName,ABCClass,Account,Segment,Material,MaterialDescription,ProductGroup,ProductOrigin,Commodity,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,TotalS&D,SGA,PTOC,PTOC_60,PTOC_30,PTOC_30_8,PTOC_30_notcharged,CBMAI,EBITAI
Daalimpex Harlingen - NL,EU to EU Direct,4013088,Slovakia,BIDFOOD SLOVAKIA S.R.O.,BIDFOOD SLOVAKIA S.R.O.,C,Bidfood,Semi Managed,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,12.286,23742.72,22581.982494198404,1160.7375058015969,163.86509737380084,97.13993994531113,0,656.7817044017693,3107.3668266126024,-2207.634358,3368.3718639317144,1159.6961208149185,243.93205479452052,243.93205479452052,243.93205479452052,0,0,-2864.416063,-4024.112183
Daalimpex Harlingen - NL,EU to EU Direct,4013088,Slovakia,BIDFOOD SLOVAKIA S.R.O.,BIDFOOD SLOVAKIA S.R.O.,C,Bidfood,Semi Managed,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,10.471,28771.2,26738.333733926127,2032.8662660738737,140.4640527533487,82.78954185,0,597.2073514705454,2607.633173387398,-798.0205019,2830.8867679906048,988.3752304291886,295.5945205479452,295.5945205479452,295.5945205479452,0,0,-1395.227853,-2383.603084
Daalimpex Harlingen - NL,EU to EU Direct,4013290,Germany,PIER 7 FOODS IMPORT GMBH,PIER 7 FOODS IMPORT GMBH,C,Bidfood,Semi Managed,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,32.475,60678.72,57053.86934423198,3624.850655768023,433.13682542847005,256.7653874103841,0,1736.0398706208252,7603.995368402367,-4669.046925,8293.8975812412209,3065.3696502901253,623.4115068493151,623.4115068493151,623.4115068493151,0,0,-6405.086796,-9470.456446
Daalimpex Harlingen - NL,EU to EU Direct,4013290,Germany,PIER 7 FOODS IMPORT GMBH,PIER 7 FOODS IMPORT GMBH,C,Bidfood,Semi Managed,121628,AWAR UHT CRM CUL CRM EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,22.46,56997.24,53408.78901389393,3588.450986106065,301.29143585523946,177.58123483409474,0,2935.488267063434,4466.572695,-1356.99438,4945.445365769044,2120.0370237264424,585.5880821917808,585.5880821917808,585.5880821917808,0,0,-4292.482647,-6412.51967
Daalimpex Harlingen - NL,EU to EU Direct,4013290,Germany,PIER 7 FOODS IMPORT GMBH,PIER 7 FOODS IMPORT GMBH,C,Bidfood,Semi Managed,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,2.6189999999999998,7490.879999999999,6784.679574840338,706.2004251596609,35.132781411614964,20.70726865674506,0,149.3731309,552.3519365179243,98.00843857337657,608.1919865862843,247.21179720122672,76.96109589041095,76.96109589041095,76.96109589041095,0,0,-51.36469231,-298.5764895
Daalimpex Harlingen - NL,EU to EU Direct,4014042,Italy,DAC. S.P. A,DAC. S.P. A,C,DAC,Smart Serve,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,33.645,63829.44,62924.92541712095,904.5145828790555,448.7417549358237,266.01605725703996,0,1798.585417922638,7621.466369488653,-7431.709599,8336.224181681517,3175.8079102081992,655.7819178082191,655.7819178082191,655.7819178082191,0,0,-9230.295017,-12406.10293
Daalimpex Harlingen - NL,EU to EU Direct,4014042,Italy,DAC. S.P. A,DAC. S.P. A,C,DAC,Smart Serve,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,11.347,31190.4,29620.727744443913,1569.6722555560882,152.2152236264204,89.71568440171295,0,647.1694983417323,2924.6936305113486,-1596.952283,3166.624538539482,1071.0623378550285,320.44931506849315,320.44931506849315,320.44931506849315,0,0,-2244.121781,-3315.184119
Daalimpex Harlingen - NL,EU to EU Direct,4014145,Belgium,BIDFOOD FLANDERS,BIDFOOD FLANDERS,C,Bidfood,Semi Managed,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,30.715999999999998,56963.520000000004,55076.328976742334,1887.1910232576702,409.67608098108957,242.8577564187023,0,1642.0077187371598,3257.142551499408,-2022.485366,3909.676389,2899.3346937124397,877.8624657534247,877.8624657534247,585.2416438356164,187.27732602739724,105.34349589041095,-3664.493084,-6563.827778
Daalimpex Harlingen - NL,EU to EU Direct,4014145,Belgium,BIDFOOD FLANDERS,BIDFOOD FLANDERS,C,Bidfood,Semi Managed,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,12.863,34410.6,32434.145297139527,1976.454702860472,172.55172481771794,101.70202242524311,0,733.6336703242886,1531.747448500592,170.4535071169189,1806.0011957435531,1214.160117372806,530.3003424657534,530.3003424657534,353.5335616438356,113.13073972602739,63.636041095890405,-563.1801632,-1777.340281
Daalimpex Harlingen - NL,EU to EU Direct,4014147,Belgium,BIDFOOD BELGIUM,BIDFOOD BELGIUM,C,Bidfood,Semi Managed,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,62.315,116337.6,110569.75669349074,5767.843306509269,831.1292155989257,492.6970012772312,0,3331.2186154807305,4162.086170597908,281.93091903520417,5485.912387474064,5882.017236576725,1792.8739726027397,1792.8739726027397,1195.2493150684932,382.4797808219178,215.14487671232874,-3049.287696,-8931.304933
Daalimpex Harlingen - NL,EU to EU Direct,4014147,Belgium,BIDFOOD BELGIUM,BIDFOOD BELGIUM,C,Bidfood,Semi Managed,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,15.707,42180.48,39937.81610826051,2242.6638917394957,210.7027864193342,124.18826605249895,0,895.8395444129363,1200.8238294020925,706.9490098655701,1535.7148818739256,1482.6100414813548,650.0416438356165,650.0416438356165,433.3610959,138.6755506849315,78.00499726027397,-188.8905345,-1671.500576
Daalimpex Harlingen - NL,EU to EU Direct,4014225,Belgium,BIDFOOD MAKADY,BIDFOOD MAKADY,C,Bidfood,Semi Managed,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,30.72,56514.240000000005,53884.77813710344,2629.461862896562,409.72943116743954,242.88938264040027,0,1642.2215496681063,2767.2556355171646,-790.4125864,3419.874449325004,2899.712260413015,870.9386301369863,870.9386301369863,580.6257534246575,185.8002410958904,104.51263561643835,-2432.634136,-5332.346397
Daalimpex Harlingen - NL,EU to EU Direct,4014225,Belgium,BIDFOOD MAKADY,BIDFOOD MAKADY,C,Bidfood,Semi Managed,121628,AWAR UHT CRM CUL CRM EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,0.024,0,55.96443402665515,-55.96443403,0.3219498869334705,0.18975733018781274,0,3.1367639541194308,169.93,-226.4061412,170.4417072171213,2.2654002034476677,0,0,0,0,0,-229.5429052,-231.8083054
Daalimpex Harlingen - NL,EU to EU Direct,4014225,Belgium,BIDFOOD MAKADY,BIDFOOD MAKADY,C,Bidfood,Semi Managed,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,10.473,28028.16,25852.695719900497,2175.4642800995025,140.49088191059317,82.80535496070678,0,597.3214202990184,917.1543644828347,1035.0136787453678,1140.4506013541347,988.5640138,431.9408219178082,431.9408219178082,287.96054794520546,92.14737534246575,51.83289863013698,437.69225844634934,-550.8717553
Daalimpex Harlingen - NL,EU to EU Direct,4014302,Greece,GELATO & BAKERY EXPERTS SA,GELATO & BAKERY EXPERTS SA,C,Gelato & Bakery Experts,Smart Serve,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,220.78,586621.44,516254.5867477213,70366.85325227864,2961.6706682154836,1745.609306619387,0,12592.057975137715,0,65659.57327744376,4707.279974834871,20839.79403821567,4965.277808219178,4965.277808219178,4965.277808219178,0,0,53067.51530230605,32227.721264090378
Daalimpex Harlingen - NL,EU to EU Direct,4014617,Netherlands,B&S PURCHASE B.V.,B&S PURCHASE B.V.,C,B&S Purchase,Smart Serve,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,27.207,51857.28,48028.09144513638,3829.188555,362.87463000561615,215.1136534341592,0,1454.4245345644586,1094.362740367603,2156.8375310562415,1672.3510238073784,2568.114305633362,651.3731506849315,651.3731506849315,532.7802739726027,75.89944109589041,42.69343561643835,702.4129964917829,-1865.701309
Daalimpex Harlingen - NL,EU to EU Direct,4014617,Netherlands,B&S PURCHASE B.V.,B&S PURCHASE B.V.,C,B&S Purchase,Smart Serve,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,138.66400000000002,377824.2,341724.0576792908,36100.14232070919,1860.1191300726148,1096.354601381786,0,7908.620015692075,3450.4972596323973,29693.17132962239,6406.970991086799,13088.727242119474,5271.389383561644,5271.389383561644,3881.7554794520547,889.3656986301369,500.2682055,21784.551313930315,8695.8240718108409
Daalimpex Harlingen - NL,EU to EU Direct,4014720,Netherlands,UHRENHOLT A/S,UHRENHOLT A/S,C,Uhrenholt,Smart Serve,121710,AWAR UHT CRM UHRENHOLT 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,89.107,299664.29,235709.6025,63954.68747661999,1195.332857290865,704.5294342102262,0,2865.3063681615486,0,62054.82519,1899.862291501091,8410.958997025471,3078.7427054794516,3078.7427054794516,3078.7427054794516,0,0,59189.51881695735,50778.55981993188
Daalimpex Harlingen - NL,EU to EU Direct,4014763,Czech Republic,ACCOM CZECH A.S.,ACCOM HOLDING S.R.O.,C,Accom Holdings,Smart Serve,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,5.266,10679.04,9944.714630668752,734.3253693,70.23552032967893,41.63592086537591,0,281.5084205908935,1195.5996940809534,-573.1457659,1307.4711352760082,497.06656130647576,109.71616438356165,109.71616438356165,109.71616438356165,0,0,-854.6541865,-1351.720748
Daalimpex Harlingen - NL,EU to EU Direct,4014763,Czech Republic,ACCOM CZECH A.S.,ACCOM HOLDING S.R.O.,C,Accom Holdings,Smart Serve,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,44.509,126829.44,113569.66354315152,13259.776456848485,597.0694798967432,351.9128753887232,0,2538.5447432530327,10644.400305919047,1666.3937956439713,11593.382661204514,4201.279068968844,1303.042191780822,1303.042191780822,1303.042191780822,0,0,-872.1509476,-5073.430017
Daalimpex Harlingen - NL,EU to EU Direct,4014808,Croatia,IREKS AROMA D.O.O.,IREKS AROMA D.O.O.,C,Ireks Aroma,Smart Serve,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,13.530999999999999,24552,23168.483990660156,1383.5160093398445,180.47034287521564,106.9836014488039,0,723.3365816588264,0,1096.0620650158248,287.4539443240195,1277.213756368766,252.24657534246575,252.24657534246575,252.24657534246575,0,0,372.72548335699844,-904.488273
Daalimpex Harlingen - NL,EU to EU Direct,4014808,Croatia,IREKS AROMA D.O.O.,IREKS AROMA D.O.O.,C,Ireks Aroma,Smart Serve,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,47.559,118437.12,109012.93781073627,9424.182189263724,637.9839446945385,376.02786943342437,0,2712.4997066744027,0,8410.170375,1014.0118141279629,4489.173678156984,1216.8197260273973,1216.8197260273973,1216.8197260273973,0,0,5697.670668461357,1208.496990304373
Daalimpex Harlingen - NL,EU to EU Direct,4015372,Slovakia,ACCOM SLOVAKIA S.R.O,ACCOM SLOVAKIA S.R.O,C,Accom Holdings,Smart Serve,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,UHT Cream,Netherlands,Cons. UHT,0.878,1710.72,1660.9688840037416,49.75111599625848,11.710365903808983,6.9419556627041485,0,46.935889342727776,233.2284918542803,-202.1296974,251.88081342079343,82.87589077612718,17.575890410958902,17.575890410958902,17.575890410958902,0,0,-249.0655868,-331.9414775
Daalimpex Harlingen - NL,EU to EU Direct,4015372,Slovakia,ACCOM SLOVAKIA S.R.O,ACCOM SLOVAKIA S.R.O,C,Accom Holdings,Smart Serve,121679,AWAR UHT CHF CLA EU 12X1L CTN,UHT Cream,Netherlands,Cons. UHT,13.964,40055.04,36241.77712636009,3813.262873639913,187.32117588079092,110.40713994760904,0,796.4285603986913,4055.691508,-540.1569503,4353.419824,1318.085351705968,411.52438356164384,411.52438356164384,411.52438356164384,0,0,-1336.585511,-2654.670862
Jonker & Sternmaid,NZ Indirect,2004051,Netherlands,FRIESLANDCAMPINA KIEVIT,FRIESLANDCAMPINA KIEVIT B.V,A,FrieslandCampina,FrieslandCampina,109286,STNMD ACAS 741 MIN 30M HAL/K 950KG BBG,Acid Casein,Germany,Casein,174.8,2423830,2487736.516610918,-63906.51661,5221.788593774043,9303.439956666301,4541.423283988653,81806.07416023787,7190.25,-90163.41845,26256.901834428998,16499.664815110515,70591.50684931508,47280.71917808219,24902.36301369863,29241.05205479452,16448.091780821916,-171969.4926,-188469.1574
Jonker & Sternmaid,NZ Indirect,4013670,Netherlands,VAN LINDENBERG C/O JONKER & SC,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,100714,MPC85 4851 LL K ABT 20KG PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,0.02,68,75.57885406048487,-7.57885406,1.6075367476890738,1.064466814263879,0.5196136480536215,106166.69379941827,0,-10.77047127,3.1916172100065743,1.8878335028730564,0.6986301369863013,0.6986301369863013,0.6986301369863013,0,0,-106177.4643,-106179.3521
Jonker & Sternmaid,NZ Indirect,4013670,Netherlands,VAN LINDENBERG C/O JONKER & SC,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,104504,NACTE 1808 20% R150UM ABT 20KG MBG,Sodium Caseinate,New Zealand,Caseinate,0.02,68,54.11183424,13.88816576,1.377888640876349,1.064466814263879,0.5196136480536215,144.3301765962007,0,10.92619665892555,2.9619691031938493,1.8878335028730564,0.6986301369863013,0.6986301369863013,0.6986301369863013,0,0,-133.4039799,-135.2918134
Jonker & Sternmaid,NZ Indirect,4013670,Netherlands,VAN LINDENBERG C/O JONKER & SC,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,109646,MPC85 4861 CWS K US ABT 20KG PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,0.22,748,621.6886624965506,126.31133750344941,17.68290422457981,11.709134956902668,5.7157501285898364,34808.60096997337,0,91.20354819337709,35.10778931007232,20.766168531603622,7.684931506849314,7.684931506849314,7.684931506849314,0,0,-34717.39742,-34738.16359
Jonker & Sternmaid,NZ Indirect,4013670,Netherlands,VAN LINDENBERG C/O JONKER & SC,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,110170,CaCte 3808 Sstab ABT 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,0.14,476,397.37467114340916,78.62532885659084,13.503308680588221,7.451267699847152,3.6372955363753507,27975.00810566951,0,54.033456939780116,24.591871916810724,13.214834520111395,4.890410958904109,4.890410958904109,4.890410958904109,0,0,-27920.97465,-27934.18948
Jonker & Sternmaid,NZ Indirect,4013670,Netherlands,VAN LINDENBERG C/O JONKER & SC,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,114574,MPC70 4703 LH K ABT 20KG MBG,Milk Protein Concentrate 70,New Zealand,MPC,0.12,408,247.81676478704816,160.18323521295184,11.574264583361332,6.3868008855832725,3.117681888321729,558.1237054134832,0,139.1044878556855,21.078747357266334,11.327001017238338,4.191780821917808,4.191780821917808,4.191780821917808,0,0,-419.0192176,-430.3462186
Jonker & Sternmaid,NZ Indirect,4013670,Netherlands,VAN LINDENBERG C/O JONKER & SC,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,122439,J&S MPC85 4854 NES 550KG BBG,Milk Protein Concentrate >=80%,Netherlands,MPC,3.635,12359,11133.179735074971,1225.8202649250288,382.4768341865312,193.46684349245996,94.43978053,299.04442378567114,0,555.4368067122919,670.3834582,343.11373914717797,126.97602739726027,126.97602739726027,126.97602739726027,0,0,256.3923829266207,-86.72135622
Jonker & Sternmaid,NZ Indirect,4013670,Netherlands,VAN LINDENBERG C/O JONKER & SC,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,122468,J&S MPC85 4882 NES 620KG BBG,Milk Protein Concentrate >=80%,Netherlands,MPC,0.454,1543.6,1393.6041256554138,149.99587434458613,42.37674291004875,24.163396683790047,11.795229810817208,68.04617456,0,71.66050493993012,78.3353694,42.85382051521838,15.858904109589039,15.858904109589039,15.858904109589039,0,0,3.6143303782419167,-39.23949014
Jonker & Sternmaid,NZ Indirect,4013670,Netherlands,VAN LINDENBERG C/O JONKER & SC,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,122478,J&S WPC80 CHS 550 625KG BBG,WPC 80% (Cheese),Netherlands,WPC,1.758,5625.6,4530.844195566186,1094.7558044338148,162.78045710039376,93.56663297379495,45.674039663913334,1567.1238920035555,0,792.7346746957128,302.02112973810205,165.94056490254167,57.797260273972604,57.797260273972604,57.797260273972604,0,0,-774.3892173,-940.3297822
Jonker & Sternmaid,NZ Indirect,4013670,Netherlands,VAN LINDENBERG C/O JONKER & SC,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,122491,J&S WPC80 CHS 550 NES 625KG BBG,WPC 80% (Cheese),Netherlands,WPC,1.525,4880,3719.7555376690284,1160.2444623309716,141.20602791700824,81.16559458762076,39.62054066408864,135.4438149,0,898.2522992,261.99216316871764,143.94730459407054,50.13698630136986,50.13698630136986,50.13698630136986,0,0,762.8084842124599,618.8611796183893
Jonker & Sternmaid,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,109646,MPC85 4861 CWS K US ABT 20KG PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,0.08,400,255.9716950080636,144.0283049919364,3.153253982,4.257867257055516,2.078454592214486,40741.48659995143,74.1,60.43872916,83.58957583101761,7.551334011492226,2.054794520547945,2.054794520547945,2.054794520547945,0,0,-40681.04787,-40688.5992
Jonker & Sternmaid,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,110170,CaCte 3808 Sstab ABT 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,0.26,1300,907.2833752307345,392.71662476926554,12.297690528815679,13.838068585430426,6.7549774246970795,48497.849232321445,241.66999999999996,118.15588823032238,274.56073653894316,24.541835537349733,6.678082191780821,6.678082191780821,6.678082191780821,0,0,-48379.69334,-48404.23518
Jonker & Sternmaid,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,115211,STNMD MPC85 4851 500KG BBG,Milk Protein Concentrate >=80%,Germany,MPC,9,45500,62844.84244,-17344.84244,510.8271450431128,479.0100664187455,233.8261416241297,1703.4882464052446,483.33,-19051.83579,1706.9933530859878,849.5250762928754,233.73287671232876,233.73287671232876,233.73287671232876,0,0,-20755.32404,-21604.84912
Jonker & Sternmaid,NZ Indirect,4013679,Netherlands,VAN DALEN C/O JONKER & SCHUT B,VAN DALEN DAIRY TRADING BV.,C,Van Dalen Dairy Trading,Smart Serve,116420,STNMD MPC85 4854 LOSRC NES 550KG BBG,Milk Protein Concentrate >=80%,Germany,MPC,0.55,2750,1031.087859514687,1718.912140485313,28.37928583572849,29.272837392256672,14.289375321474592,63.01160184948063,666.9,980.0706419358534,738.8414985494597,51.91542132900906,14.126712328767123,14.126712328767123,14.126712328767123,0,0,917.0590400863728,865.1436187573637
Jonker & Sternmaid,NZ Indirect,4013771,Netherlands,VAN LINDENBERG C/O VAN ZUTVEN,VAN LINDENBERG INGREDIENTS B.V.,B,Van Lindenberg Trading,Semi Managed,116420,STNMD MPC85 4854 LOSRC NES 550KG BBG,Milk Protein Concentrate >=80%,Germany,MPC,0.55,1650,1147.805800442641,502.19419955735907,28.37928583572849,29.272837392256672,14.289375321474592,63.01160184948063,0,430.2527010078993,71.94149854945975,51.91542132900906,16.952054794520546,16.952054794520546,16.952054794520546,0,0,367.2410991584187,315.32567782940964
Kloosterboer - NL,NZ Indirect,2002317,Netherlands,FONTERRA (EUROPE) COOPERATIE U,FONTERRA (EUROPE) COOPERATIE UA,C,Fonterra,Fonterra,120166,WPC80 CHS 550 MEDAPP LL FUNC 25KG MBG,WPC 80% (Cheese),New Zealand,WPC,0.075,0,387.2271748281558,-387.2271748,2.8099400797056155,5.512265316655035,0,48.04903970340756,0,-395.5493802,8.322205396360651,7.079375635773961,0,0,0,0,0,-443.5984199,-450.6777956
Kloosterboer - NL,NZ Indirect,4012760,Denmark,FAYREFIELD FOODS A/S,FAYREFIELD FOODS A/S,A,Fayrefield,Semi Managed,120166,WPC80 CHS 550 MEDAPP LL FUNC 25KG MBG,WPC 80% (Cheese),New Zealand,WPC,10.5,70875,52287.73446190275,18587.26553809725,393.39161115878625,771.7171443,0,6726.865558477059,2166.02,15256.136782606758,3331.128755490491,991.1125890083546,1092.251712328767,1092.251712328767,728.1678082,233.0136986,131.07020547945203,8529.271224,7538.158635121345
Plant - NZ,NZ Direct Export,1003558,Malaysia,DUTCH LADY MILK INDUSTRIES BER,FRIESLANDCAMPINA NEDERLAND BV,A,FrieslandCampina,FrieslandCampina,110645,AMF PREM K/HAL/MUI 210KG DRM,Anhydrous Milkfat,New Zealand,AMF,739.2,3887700.249,3798819.833766322,88880.41543367784,0,0,0,0,0,88880.41543367784,0,69774.32626618817,118551.76693755822,79884.2517,39942.12585,50310.17029735233,28299.470792260683,88880.41543367784,19106.08916748967
Plant - NZ,NZ Direct Export,1003558,Malaysia,DUTCH LADY MILK INDUSTRIES BER,FRIESLANDCAMPINA NEDERLAND BV,A,FrieslandCampina,FrieslandCampina,110739,gDT AMF Prem 210kg DR,Anhydrous Milkfat,New Zealand,AMF,519.54,3085597.5576400002,3027849.5934542925,57747.96418570774,0,0,0,0,0,57747.96418570774,0,49040.25090413339,97052.56065403082,63402.689540547944,31701.344770273972,41824.77816560438,23526.437718152465,57747.96418570774,8707.713281574346
Plant - NZ,NZ Direct Export,1003558,Malaysia,DUTCH LADY MILK INDUSTRIES BER,FRIESLANDCAMPINA NEDERLAND BV,A,FrieslandCampina,FrieslandCampina,111522,BMP REM/UHT 25kgMBG RM,Buttermilk Powder,New Zealand,BMP,1409,4663177.541,4223533.236621238,439644.30393876135,0,0,0,0,0,439644.30393876135,0,132997.87027740682,137554.00042144177,95818.71658684932,47909.35829342466,57372.570961930964,32272.071166086163,439644.30393876135,306646.43366135453
Plant - NZ,NZ Direct Export,1003558,Malaysia,DUTCH LADY MILK INDUSTRIES BER,FRIESLANDCAMPINA NEDERLAND BV,A,FrieslandCampina,FrieslandCampina,111651,SMP Reg UHT FLC 25kgMBG RM,Skimmilk Powder,New Zealand,SMP,54,163944.0594,155984.42734276707,7959.632057232928,0,0,0,0,0,7959.632057232928,0,5097.150457757252,5053.070323972603,3368.713549315068,1684.356774657534,2155.9766715616433,1212.7368777534246,7959.632057232928,2862.4815994756755
Plant - NZ,NZ Direct Export,1003570,Thailand,FRIESLANDCAMPINA (THAILAND) PC,FRIESLANDCAMPINA NEDERLAND BV,A,FrieslandCampina,FrieslandCampina,110645,AMF PREM K/HAL/MUI 210KG DRM,Anhydrous Milkfat,New Zealand,AMF,268.8,1431719.681,1381389.0304604808,50330.65023951908,0,0,0,0,0,50330.65023951908,0,25372.48227861388,42918.37038842466,29418.897548630135,14709.448774315068,18053.709833030138,10155.211781079452,50330.65023951908,24958.167960905197
Plant - NZ,NZ Direct Export,1003570,Thailand,FRIESLANDCAMPINA (THAILAND) PC,FRIESLANDCAMPINA NEDERLAND BV,A,FrieslandCampina,FrieslandCampina,110739,gDT AMF Prem 210kg DR,Anhydrous Milkfat,New Zealand,AMF,201.60000000000002,1098623.077,1174913.3426500084,-76290.26519,0,0,0,0,0,-76290.26519,0,19029.36170896041,35808.13909136986,22574.446797123288,11287.223398561644,15693.386043397259,8827.529649410959,-76290.26519,-95319.6269
