FacilityType,SupplyChainFlow,ShipToParty,ShipToName,ABCClass,ParentName,ShipToCountry,Material,MaterialDescription,Commodity,ProductGroup,ProductOrigin,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,SGA,CBMAI,EBITAI,Segment
Portena - NL,EU to EU Direct,2003944,LACTOLAND,A,Lactoland,Germany,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,70.4,1239040,628322.3402496524,610717.6597503476,1132.2813760631525,564.8568443239548,0,21523.981725442925,0,609020.5215299606,6645.173930113159,587496.5398045176,580851.3658744044,Managed
Portena - NL,EU to EU Direct,2003944,LACTOLAND,A,Lactoland,Germany,115074,FNL LAC 100M MHYD 1000KG BBG,Lactose,Edible Lactose,Netherlands,188,242704,137392.99528132536,105311.00471867464,2418.9647579530983,1508.4245274560153,0,2398.3405870330444,2328.9600000000005,99054.65543326552,17745.63492700673,96656.31484623248,78910.67991922575,Managed
Portena - NL,EU to EU Direct,2004007,LACTOPROT DEUTSCHLAND GMBH,C,Lactoprot Deutschland,Germany,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,17.6,123200,131380.0014360739,-8180.001436073886,283.0703440157881,141.2142110809887,0,5380.995431360731,0,-8604.285991170664,1661.2934825282898,-13985.281422531396,-15646.574905059686,Unknowned Segment
Portena - NL,EU to EU Direct,2004062,PRIVATMOLKEREI NAARMANN GMBH,C,PRIVATMOLKEREI NAARMANN GMBH,Germany,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,1.6,21600,13708.973080443406,7891.026919556594,25.73366763779892,12.837655552817154,0,338.6181209001529,269.88,7582.575596365978,151.02668022984452,7243.957475465824,7092.9307952359795,Smart Serve
Portena - NL,EU to EU Direct,2004080,FRESENIUS,A,Fresenius,Germany,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC,WPC 80% (Cheese),Netherlands,28.8,394200,225229.36174291177,168970.63825708823,463.2060174803806,231.07779995070877,0,12850.406722529298,1987.3599999999997,166288.99443965717,2718.480244137201,153438.58771712787,150720.10747299067,Managed
Portena - NL,EU to EU Direct,2004154,ALMIL AG – WEIDING PLANT,C,Hochwald,Germany,115074,FNL LAC 100M MHYD 1000KG BBG,Lactose,Edible Lactose,Netherlands,360,477960,262835.68347303325,215124.31652696675,4632.060174803805,2888.472499383859,0,4592.567081552637,18890.24,188713.5438527791,33981.003051715015,184120.97677122647,150139.97371951147,Semi Managed
Portena - NL,EU to EU Direct,2004201,INTERFOOD BV,A,Interfood,Netherlands,115074,FNL LAC 100M MHYD 1000KG BBG,Lactose,Edible Lactose,Netherlands,3142,3171316,2457039.6757185436,714276.3242814564,40427.5918589821,25209.946091844682,0,40082.90491732885,0,648638.7863306296,296578.64330135717,608555.8814133008,311977.2381119436,Semi Managed
Portena - NL,EU to EU Direct,2004201,INTERFOOD BV,A,Interfood,Netherlands,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Lactose,Edible Lactose,Netherlands,34,24800,28348.609767982114,-3548.609767982114,388.86431097118367,272.80018049736447,0,714.1945528247427,0,-4210.274259450663,3209.3169548841956,-4924.468812275405,-8133.785767159601,Semi Managed
Portena - NL,EU to EU Direct,2005770,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Netherlands,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,19.2,167360,188313.45904256488,-20953.45904256488,308.80401165358705,154.05186663380584,0,6597.114070913447,0,-21416.314920852274,1812.320162758134,-28013.428991765722,-29825.749154523855,Managed
Portena - NL,EU to EU Direct,2005770,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Netherlands,114104,FNL WPC 356 20KG MBG,WPC,High Fat B/T WPC,Netherlands,32.68,192320,250327.154475812,-58007.154475812014,525.6101615020428,262.20911466629036,0,7199.756442276592,0,-58794.97375198035,3084.7199436945743,-65994.73019425695,-69079.45013795153,Managed
Portena - NL,EU to EU Direct,2005770,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Netherlands,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,17.6,79200,105162.15136676442,-25962.151366764418,283.0703440157881,141.2142110809887,0,2430.707384051517,0,-26386.435921861193,1661.2934825282896,-28817.14330591271,-30478.436788441,Managed
Portena - NL,EU to EU Direct,2005770,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Netherlands,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,10.4,72800,86009.31813595924,-13209.318135959242,167.268839645693,83.44476109331148,0,3179.679118531341,0,-13460.031736698245,981.6734214939894,-16639.710855229587,-17621.384276723576,Managed
Portena - NL,EU to EU Direct,2005770,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Netherlands,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Lactose,Edible Lactose,Netherlands,22.5,36000,20790.655552756223,15209.344447243777,257.3366763779892,180.5295312114912,0,472.62874819284445,0,14771.478239654298,2123.8126907321885,14298.849491461453,12175.036800729264,Managed
Portena - NL,EU to EU Direct,2005770,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Netherlands,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,1.6,7680,9390.241270352315,-1710.241270352315,25.73366763779892,12.837655552817154,0,423.90506823119233,0,-1748.812593542931,151.02668022984452,-2172.7176617741234,-2323.744342003968,Managed
Portena - NL,EU to EU Direct,2006294,BUISMAN WAREHOUSING B.V.,B,Hoogwegt,Netherlands,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,127.20000000000002,584640,756730.0330590792,-172090.0330590792,2045.8265772050142,1020.5936164489636,0,17567.385184735966,0,-175156.45325273316,12006.62107827264,-192723.83843746912,-204730.45951574176,Semi Managed
Portena - NL,EU to EU Direct,2006294,BUISMAN WAREHOUSING B.V.,B,Hoogwegt,Netherlands,114273,FNL WPC80 CHS 515 20KG MBG FLSH,WPC,WPC 80% (Cheese),Netherlands,17.6,149600,153272.52016306485,-3672.5201630648517,283.0703440157881,141.2142110809887,0,4559.212807889717,0,-4096.804718161628,1661.2934825282898,-8656.017526051346,-10317.311008579636,Semi Managed
Portena - NL,EU to EU Direct,2007980,HAVERO HOOGWEGT BV,B,Hoogwegt,Netherlands,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,17.6,95040,104704.78444842606,-9664.784448426057,283.0703440157881,141.2142110809887,0,2430.7073840515172,0,-10089.069003522834,1661.2934825282898,-12519.776387574351,-14181.069870102641,Semi Managed
Portena - NL,EU to EU Direct,2008011,FRIESLANDCAMPINA DOMO,A,FrieslandCampina,Netherlands,121155,MILEI WHEYFRAC LF 95% 10KG CTN,Whey,Whey Fractions,Germany,7.44,4528200,1715319.5153111808,2812880.4846888194,531.8291311811777,59.695098320599755,0,34105.98471939056,1118.54,2811170.4204593175,702.274063068777,2777064.435739927,2776362.161676858,FrieslandCampina
Portena - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.08,0,753.6679084575403,-753.6679084575403,1.286683381889946,0.6418827776408577,0,27.487975295472697,0,-755.5964746170711,7.551334011492226,-783.0844499125437,-790.635783924036,Fonterra
Portena - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.08,0,589.0176448484578,-589.0176448484578,1.286683381889946,0.6418827776408577,0,11.048669927506896,0,-590.9462110079886,7.551334011492226,-601.9948809354955,-609.5462149469878,Fonterra
Portena - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.08,0,532.4747998697046,-532.4747998697046,1.286683381889946,0.6418827776408577,0,16.930906045007642,0,-534.4033660292354,7.551334011492226,-551.334272074243,-558.8856060857353,Fonterra
Portena - NL,EU to EU Direct,2008455,FONTERRA (EUROPE) COOPERATIE U,C,Fonterra,Netherlands,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC,WPC 80% (Cheese),Netherlands,0.06,0,428.8940392688291,-428.8940392688291,0.9650125364174594,0.48141208323064316,0,26.771680671936036,0,-430.3404638884772,5.663500508619169,-457.11214456041324,-462.7756450690324,Fonterra
Portena - NL,EU to EU Direct,2009710,LACTOLAND,A,Lactoland,Germany,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,17.6,204160,130120.90986071333,74039.09013928667,283.0703440157881,141.2142110809887,0,2430.7073840515172,0,73614.80558418989,1661.2934825282898,71184.09820013837,69522.80471761008,Managed
Portena - NL,EU to EU Direct,2010899,MGL MOLKEREIGESELLSCHAFT LAUIN,A,MGL,Germany,114104,FNL WPC 356 20KG MBG,WPC,High Fat B/T WPC,Netherlands,8,61600,62653.70672015249,-1053.7067201524915,128.6683381889946,64.18827776408575,0,1762.486277179092,600.28,-1846.8433361055718,755.13340114922255,-3609.3296132846635,-4364.463014433886,Unknowned Segment
Portena - NL,EU to EU Direct,2010899,MGL MOLKEREIGESELLSCHAFT LAUIN,A,MGL,Germany,114273,FNL WPC80 CHS 515 20KG MBG FLSH,WPC,WPC 80% (Cheese),Netherlands,26.04,153978,186043.90932064562,-32065.909320645616,418.8154408051774,208.93284412209914,0,6745.562586218648,2811.31,-35504.96760557289,2457.9592207407195,-42250.53019179154,-44708.48941253226,Unknowned Segment
Portena - NL,EU to EU Direct,2011535,ALINDA ROMANIA SRL,B,Alinda-Velco,Romania,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,3,21900,22400.405530604854,-500.405530604854,48.250626820872974,24.07060416153216,0,917.2151303455792,0,-572.7267615872591,283.17502543095844,-1489.9418919328382,-1773.1169173637966,Unknowned Segment
Portena - NL,EU to EU Direct,2012213,CHEMLOG,C,Azelis,France,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.14,1400,1272.1911272217023,127.80887277829765,2.251695918307406,1.123294860871501,0,48.10395676707722,115.73545454545453,8.698427453664223,13.214834520111395,-39.405529313413,-52.620363833524394,Semi Managed
Portena - NL,EU to EU Direct,2012213,CHEMLOG,C,Azelis,France,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,1.6,20120,12980.890803462593,7139.109196537407,25.73366763779892,12.837655552817154,0,489.18140285097553,314.155,6786.382873346791,151.02668022984452,6297.201470495816,6146.174790265971,Semi Managed
Portena - NL,EU to EU Direct,2012213,CHEMLOG,C,Azelis,France,115984,FNL WPC80 CHS 392 NUTING WTBLD 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.9400000000000001,8360,5523.936343558433,2836.063656441567,15.118529737206867,7.542122637280077,0,249.0442275858255,246.30293103448275,2567.1000730325977,88.72817463503365,2318.0558454467723,2229.3276708117387,Semi Managed
Portena - NL,EU to EU Direct,2014383,INDUSTRIEBERATUNG J.KNOBEL GMB,C,Industrieberatung J.Knobel,Germany,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,0.2,0,1499.8134935852095,-1499.8134935852095,3.216708454724865,1.6047069441021442,0,42.327265112519115,168.56,-1673.1949089840364,18.878335028730564,-1715.5221740965555,-1734.4005091252861,Smart Serve
Portena - NL,EU to EU Direct,2014718,HANS-PETER IRTZ GMBH,C,Herza Schokolade,Germany,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,4,54600,26852.690904583716,27747.309095416284,64.3341690944973,32.09413888204288,0,846.5453022503822,345.46,27305.420787439743,377.5667005746113,26458.87548518936,26081.30878461475,Smart Serve
Portena - NL,EU to EU Direct,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,1.62,13280,15888.948106716412,-2608.9481067164124,26.055338483271406,12.998126247227367,0,556.6314997333221,236,-2884.0015714469114,152.91451373271758,-3440.6330711802334,-3593.547584912951,Managed
Portena - NL,EU to EU Direct,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,114104,FNL WPC 356 20KG MBG,WPC,High Fat B/T WPC,Netherlands,45.6,344640,349293.7039197377,-4653.703919737716,733.4095276772692,365.87318325528884,0,10046.171779920825,0,-5752.986630670274,4304.260386550569,-15799.158410591099,-20103.41879714167,Managed
Portena - NL,EU to EU Direct,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,38.4,224160,229444.69389112238,-5284.693891122384,617.6080233071741,308.1037332676117,0,5303.36156520331,0,-6210.40564769717,3624.640325516268,-11513.76721290048,-15138.407538416748,Managed
Portena - NL,EU to EU Direct,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,114133,FNL PL WPC80 CHS INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,11.2,120960,87284.70360497238,33675.29639502762,180.13567346459243,89.86358886972006,0,2406.088885595846,0,33405.297132693304,1057.1867616089114,30999.208247097456,29942.021485488545,Managed
Portena - NL,EU to EU Direct,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,38.4,428640,317572.86696354183,111067.13303645817,617.6080233071741,308.1037332676117,0,11740.353668423413,0,110141.42127988339,3624.6403255162686,98401.06761145998,94776.4272859437,Managed
Portena - NL,EU to EU Direct,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,36,437760,275323.21020803694,162436.78979196306,579.0075218504757,288.8472499383859,0,7618.90772025344,0,161568.93502017422,3398.1003051715015,153950.02729992077,150551.92699474926,Managed
Portena - NL,EU to EU Direct,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,119540,FNL WPC80 CHS 550 NUTING 20KG BAG,WPC,WPC 80% (Cheese),Netherlands,0.54,5796,4175.234815015384,1620.765184984616,8.685112827757134,4.332708749075789,0,240.9451260474243,0,1607.747363407783,50.97150457757252,1366.8022373603587,1315.8307327827863,Managed
Portena - NL,EU to EU Direct,2016252,VREUGDENHIL DAIRY FOODS,A,Vreugdenhil,Netherlands,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,5.6,54320,53688.12365422398,631.8763457760215,90.06783673229621,44.93179443486003,0,1924.1582706830886,0,496.87671460886526,528.5933808044557,-1427.2815560742233,-1955.874936878679,Semi Managed
Portena - NL,EU to EU Direct,2016252,VREUGDENHIL DAIRY FOODS,A,Vreugdenhil,Netherlands,115964,FNL LAC 100M MHYD VGDH 25KG MBG,Lactose,Edible Lactose,Netherlands,630,792225,479212.87598154554,313012.12401845446,8106.10530590666,5054.826873921754,0,11509.194799516265,0,299851.19183862605,59466.75534050127,288341.99703910976,228875.2416986085,Semi Managed
Portena - NL,EU to EU Direct,2016252,VREUGDENHIL DAIRY FOODS,A,Vreugdenhil,Netherlands,116048,FNL LAC MHYD 100M 1000KG BBG,Lactose,Edible Lactose,Netherlands,7056,8207040,5063887.745669465,3143152.2543305354,90788.37942615458,56614.060987923636,0,93274.10217102758,0,2995749.813916457,666027.6598136142,2902475.7117454293,2236448.051931815,Semi Managed
Portena - NL,EU to EU Direct,2016317,AGROCOMPLEX SP. Z O.O,A,Agrocomplex,Poland,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,17.6,99440,111431.82421455938,-11991.824214559383,283.0703440157881,141.2142110809887,0,2430.7073840515172,0,-12416.10876965616,1661.2934825282898,-14846.816153707678,-16508.109636235968,Managed
Portena - NL,EU to EU Direct,4000203,AMINOLABS,A,Aminolabs,Belgium,114132,FNL WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,246.40000000000003,1637504,1707812.1534394305,-70308.15343943052,3962.9848162210337,1976.998955133842,0,34029.90337672124,7115.779999999999,-83363.9172107854,23258.108755396057,-117393.82058750663,-140651.9293429027,Managed
Portena - NL,EU to EU Direct,4000203,AMINOLABS,A,Aminolabs,Belgium,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,17.6,123200,145778.03005656533,-22578.03005656533,283.0703440157881,141.2142110809887,0,5380.995431360731,508.2699999999999,-23510.584611662107,1661.2934825282898,-28891.580043022837,-30552.873525551127,Managed
Portena - NL,EU to EU Direct,4000489,NUMIDIA BV,B,Numidia,Netherlands,114850,FNL LAC MHYD 100M NMDI NMLC 25KG MBG,Lactose,Edible Lactose,Netherlands,254.875,334496.25,216615.37069147505,117880.87930852495,2915.052684081778,2044.99841189017,0,3477.5136328694534,0,112920.82821255301,24058.078202238514,109443.31457968356,85385.23637744505,Smart Serve
Portena - NL,EU to EU Direct,4000489,NUMIDIA BV,B,Numidia,Netherlands,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Lactose,Edible Lactose,Netherlands,697.65,667007.25,503570.7590221406,163436.49097785942,7979.152545560185,5597.6189977643035,0,14654.642052299463,0,149859.71943453493,65852.3521639694,135205.07738223547,69352.72521826607,Smart Serve
Portena - NL,EU to EU Direct,4000489,NUMIDIA BV,B,Numidia,Netherlands,116048,FNL LAC MHYD 100M 1000KG BBG,Lactose,Edible Lactose,Netherlands,390,428820,285057.45822066383,143762.54177933617,5018.065189370789,3129.1785409991808,0,5155.456327480266,0,135615.2980489662,36812.7533060246,130459.84172148592,93647.08841546133,Smart Serve
Portena - NL,EU to EU Direct,4001148,HOCHWALD FOODS GMBH,C,Hochwald,Germany,115074,FNL LAC 100M MHYD 1000KG BBG,Lactose,Edible Lactose,Netherlands,552,627480,403014.714658651,224465.28534134902,7102.492268032502,4428.991165721918,0,7041.936191714044,15047.76,197886.0419075946,52104.20467929635,190844.10571588055,138739.9010365842,Semi Managed
Portena - NL,EU to EU Direct,4001149,HOCHWALD FOODS GMBH,C,Hochwald,Germany,115074,FNL LAC 100M MHYD 1000KG BBG,Lactose,Edible Lactose,Netherlands,24,21960,17522.378898202216,4437.621101797784,308.80401165358705,192.56483329225728,0,306.17113877017584,771.39,3164.86225685194,2265.4002034476675,2858.691118081764,593.2909146340967,Semi Managed
Portena - NL,EU to EU Direct,4001431,SAI NUTRITION,C,Azelis,France,114266,FNL WPI 894-INST MF 20KG MBG,WPC,Whey Protein Isolate,Netherlands,0.8,6960,6490.445401731296,469.55459826870356,12.86683381889946,6.418827776408577,0,244.59070142548777,417.27,32.99893667339552,75.51334011492226,-211.59176475209225,-287.1051048670145,Semi Managed
Portena - NL,EU to EU Switch,4001647,SAPUTO DAIRY UK,B,Saputo Dairy,United Kingdom,113998,FNL LAC MHYD UNMILLED 1000KG,Lactose,Edible Lactose,Netherlands,44,46477.64,60496.42064240045,-14018.780642400452,566.1406880315762,353.0355277024717,0,939.7369223047897,5086.2,-20024.156858134502,4153.233706320724,-20963.89378043929,-25117.127486760015,Semi Managed
Portena - NL,EU to EU Direct,4001709,"LACONA , C/O DOCOMAR BV",C,Lacona Nahrungsmittel,Netherlands,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,1.6,7520,10715.963373293986,-3195.9633732939856,25.73366763779892,12.837655552817154,0,549.759505909454,0,-3234.5346964846017,151.02668022984452,-3784.294202394056,-3935.3208826239006,Unknowned Segment
Portena - NL,EU to EU Direct,4002119,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Spain,119209,FNL WPC80 CHS 392 NUTING WTBLD 680KG BBG,WPC,WPC 80% (Cheese),Netherlands,31.28,362848,241614.04346819734,121233.95653180266,591.8743556693752,250.9761660575753,0,15428.826806233032,4272.2,116118.9060100757,2952.5715984934604,100690.07920384267,97737.50760534921,Semi Managed
Portena - NL,EU to EU Direct,4002119,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Spain,119461,FNL LAC NUTING UNMILLED NZMP 1000KG BBG,Lactose,Edible Lactose,Netherlands,257,318160,150800.86148054778,167359.13851945222,3306.7762914571613,2062.048423171255,0,4267.559137895923,22140.170833333334,139850.14297149048,24258.660511918773,135582.58383359454,111323.92332167577,Semi Managed
Portena - NL,EU to EU Direct,4002119,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Spain,119565,FNL LAC NUTING UNMILLED 1000KG BBG,Lactose,Edible Lactose,Netherlands,677,935800,503153.7120095267,432646.2879904733,8710.846495394935,5431.933005785758,0,11237.318389936585,60433.82916666666,358069.679322626,63903.164072252956,346832.3609326894,282929.19686043647,Semi Managed
Portena - NL,EU to EU Direct,4002119,"ALTER FARMACIA, S.A.",B,Alter Farmacia,Spain,120840,FNL WPC80 CHS 392 NUTING 680KG BBG,WPC,WPC 80% (Cheese),Netherlands,14.96,173536,83230.52420660474,90305.47579339526,283.0703440157881,120.03207941884038,0,2051.3445229457275,2136.1,87766.27336996063,1412.0994601490463,85714.9288470149,84302.82938686585,Semi Managed
Portena - NL,EU to EU Direct,4002270,VAN HEES GMBH,C,Van Hees,Germany,115536,FNL LAC MHYD 100M NZMP 25KG MBG,Lactose,Edible Lactose,Netherlands,73.125,108506.25,54171.76520662886,54334.48479337114,836.3441982284648,586.7209764373464,0,1536.0434316267445,2550,50361.41961870533,6902.391244879613,48825.37618707859,41922.98494219898,Smart Serve
Portena - NL,EU to EU Direct,4002361,BAKOMA SP. Z O. O.,B,Bakoma,Poland,114272,FNL WPC80 CHS 515 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,132,1539900,963156.0658732268,576743.9341267732,2123.0275801184107,1059.1065831074152,0,27935.994974262612,12471.96,561089.8399635474,12459.701118962172,533153.8449892848,520694.14387032256,Managed
Portena - NL,EU to EU Direct,4002518,NUTRICHEM DIAT PHARMA GMBH,C,Nutrichem Diat Pharma,Germany,114068,FNL WPC80 CHS 392 20KG MBG,WPC,WPC 80% (Cheese),Netherlands,19.200000000000003,154560,180048.10209241032,-25488.10209241032,308.80401165358705,154.05186663380584,0,6597.114070913448,2885.3399999999997,-28836.297970697717,1812.3201627581343,-35433.41204161116,-37245.7322043693,Smart Serve
