,Unnamed: 0,ShipToParty,SupplyChainFlow,Agmd,ProductOrigin,Account,ProductGroup,MaterialDescription,ABCClass,Continent,Segment,FacilityType,Material,FY,ShipToName,Month,ShipToCountry,Commodity,SoldToName,QuantityInMT,TotalSalesValue,TotalCOGS,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,TotalTransportCost,SGA,IOC,TotalS&D,GM,CBM,CBMAI,EBITAI
410,410,2002715,NZ Direct EU,2023-02-07,New Zealand,Royal Vivbusiman,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Europe,Smart Serve,Plant - NZ,110645,2023,KONINKLIJKE VIV BUISMAN B.V.,02-2023,Netherlands,AMF,KONINKLIJKE VIV BUISMAN W/H,126.0,820260.0,763875.5001843327,0.0,0.0,0.0,0.0,11893.351068100255,0.0,0.0,56384.49981566722,56384.49981566722,56384.49981566722,44491.14874756697
411,411,2002715,NZ Direct EU,2023-04-04,New Zealand,Royal Vivbusiman,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Europe,Smart Serve,Plant - NZ,110645,2023,KONINKLIJKE VIV BUISMAN B.V.,04-2023,Netherlands,AMF,KONINKLIJKE VIV BUISMAN W/H,50.4,328104.0,305550.2000737331,0.0,0.0,0.0,0.0,4757.340427240102,0.0,0.0,22553.79992626689,22553.79992626689,22553.79992626689,17796.459499026787
412,412,2002715,NZ Direct EU,2023-04-05,New Zealand,Royal Vivbusiman,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Europe,Smart Serve,Plant - NZ,110645,2023,KONINKLIJKE VIV BUISMAN B.V.,04-2023,Netherlands,AMF,KONINKLIJKE VIV BUISMAN W/H,75.6,492156.0,458325.30011059967,0.0,0.0,0.0,0.0,7136.010640860153,0.0,0.0,33830.69988940033,33830.69988940033,33830.69988940033,26694.68924854018
413,413,2002715,NZ Direct EU,2023-04-27,New Zealand,Royal Vivbusiman,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Europe,Smart Serve,Plant - NZ,110645,2023,KONINKLIJKE VIV BUISMAN B.V.,04-2023,Netherlands,AMF,KONINKLIJKE VIV BUISMAN W/H,126.0,820260.0,763875.5001843327,0.0,0.0,0.0,0.0,11893.351068100255,0.0,0.0,56384.49981566722,56384.49981566722,56384.49981566722,44491.14874756697
414,414,2002715,NZ Direct EU,2023-05-22,New Zealand,Royal Vivbusiman,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Europe,Smart Serve,Plant - NZ,110645,2023,KONINKLIJKE VIV BUISMAN B.V.,05-2023,Netherlands,AMF,KONINKLIJKE VIV BUISMAN W/H,117.6,765576.0,712950.4668387105,0.0,0.0,0.0,0.0,11100.460996893573,0.0,0.0,52625.53316128951,52625.53316128951,52625.53316128951,41525.07216439593
415,415,2002715,NZ Direct EU,2023-06-26,New Zealand,Royal Vivbusiman,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Europe,Smart Serve,Plant - NZ,110645,2023,KONINKLIJKE VIV BUISMAN B.V.,06-2023,Netherlands,AMF,KONINKLIJKE VIV BUISMAN W/H,117.6,765576.0,712950.4668387105,0.0,0.0,0.0,0.0,11100.460996893573,0.0,0.0,52625.53316128951,52625.53316128951,52625.53316128951,41525.07216439593
416,416,2002715,NZ Direct EU,2023-07-03,New Zealand,Royal Vivbusiman,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Europe,Smart Serve,Plant - NZ,110645,2023,KONINKLIJKE VIV BUISMAN B.V.,07-2023,Netherlands,AMF,KONINKLIJKE VIV BUISMAN W/H,100.8,521136.0,611100.4001474661,0.0,0.0,0.0,0.0,9514.680854480206,0.0,0.0,-89964.40014746613,-89964.40014746613,-89964.40014746613,-99479.08100194635
417,417,2002715,NZ Direct EU,2023-07-10,New Zealand,Royal Vivbusiman,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Europe,Smart Serve,Plant - NZ,110645,2023,KONINKLIJKE VIV BUISMAN B.V.,07-2023,Netherlands,AMF,KONINKLIJKE VIV BUISMAN W/H,100.8,521136.0,611100.4001474661,0.0,0.0,0.0,0.0,9514.680854480206,0.0,0.0,-89964.40014746613,-89964.40014746613,-89964.40014746613,-99479.08100194635
418,418,2002951,NZ Direct EU,2022-10-17,New Zealand,Univar Solutions,Acid Casein,ACas 7417 Min 30# all-in 10% 25kg MBG,B,Europe (UK),Managed,Plant - NZ,104613,2023,UNIVAR B.V.,10-2022,United Kingdom,Casein,UNIVAR SOLUTIONS B.V.,23.875,322312.5,316424.7982357564,0.0,0.0,0.0,0.0,2253.601244054711,0.0,0.0,5887.701764243597,5887.701764243597,5887.701764243597,3634.1005201888856
419,419,2003005,NZ Direct Export,2022-09-05,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA HANAM COMPANY,09-2022,Vietnam,AMF,FRIESLANDCAMPINA NEDERLAND BV,16.8,108253.656,97909.44522083404,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,0.0,10344.210779165966,10344.210779165966,10344.210779165966,8758.430636752597
420,420,2003005,NZ Direct Export,2022-09-14,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Asia,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA HANAM COMPANY,09-2022,Vietnam,WMP,FRIESLANDCAMPINA NEDERLAND BV,50.4,193291.94304,187229.22680538584,0.0,0.0,0.0,0.0,4757.340427240102,0.0,0.0,6062.71623461417,6062.71623461417,6062.71623461417,1305.3758073740682
421,421,2003005,NZ Direct Export,2022-10-17,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Asia,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA HANAM COMPANY,10-2022,Vietnam,WMP,FRIESLANDCAMPINA NEDERLAND BV,49.325,198830.15118,183235.7462733265,0.0,0.0,0.0,0.0,4655.869376460676,0.0,0.0,15594.404906673471,15594.404906673471,15594.404906673471,10938.535530212795
422,422,2003005,NZ Direct Export,2022-12-19,New Zealand,Key Account,Wholemilk Powder,WMP Reg UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111475,2023,FRIESLANDCAMPINA HANAM COMPANY,12-2022,Vietnam,WMP,FRIESLANDCAMPINA NEDERLAND BV,13.8,52945.94024999999,47934.83708723718,0.0,0.0,0.0,0.0,1302.605116982409,0.0,0.0,5011.103162762811,5011.103162762811,5011.103162762811,3708.4980457804018
423,423,2003005,NZ Direct Export,2023-01-16,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA HANAM COMPANY,01-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,72.0,238717.53216,207979.23645702275,0.0,0.0,0.0,0.0,6796.200610343003,0.0,0.0,30738.29570297725,30738.29570297725,30738.29570297725,23942.09509263425
424,424,2003005,NZ Direct Export,2023-01-18,New Zealand,Key Account,Anhydrous Milkfat,gDT AMF Prem 210kg DR,A,Asia,Key Account,Plant - NZ,110739,2023,FRIESLANDCAMPINA HANAM COMPANY,01-2023,Vietnam,AMF,FRIESLANDCAMPINA NEDERLAND BV,16.8,94303.52704,97909.44522083404,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,0.0,-3605.918180834036,-3605.918180834036,-3605.918180834036,-5191.698323247404
425,425,2003005,NZ Direct Export,2023-02-15,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Asia,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA HANAM COMPANY,02-2023,Vietnam,WMP,FRIESLANDCAMPINA NEDERLAND BV,25.2,82987.55408,93614.61340269292,0.0,0.0,0.0,0.0,2378.670213620051,0.0,0.0,-10627.05932269292,-10627.05932269292,-10627.05932269292,-13005.72953631297
426,426,2003005,NZ Direct Export,2023-02-21,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA HANAM COMPANY,02-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,54.0,163779.894,155984.42734276707,0.0,0.0,0.0,0.0,5097.150457757252,0.0,0.0,7795.466657232944,7795.466657232944,7795.466657232944,2698.316199475692
427,427,2003005,NZ Direct Export,2023-03-22,New Zealand,Key Account,Anhydrous Milkfat,AMF PREM K/HAL/MUI 210KG DRM,A,Asia,Key Account,Plant - NZ,110645,2023,FRIESLANDCAMPINA HANAM COMPANY,03-2023,Vietnam,AMF,FRIESLANDCAMPINA NEDERLAND BV,16.8,88785.38405000001,86336.81440378005,0.0,0.0,0.0,0.0,1585.7801424133677,0.0,0.0,2448.569646219956,2448.569646219956,2448.569646219956,862.7895038065881
428,428,2003005,NZ Direct Export,2023-03-30,New Zealand,Key Account,Wholemilk Powder,WMP Reg UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111475,2023,FRIESLANDCAMPINA HANAM COMPANY,03-2023,Vietnam,WMP,FRIESLANDCAMPINA NEDERLAND BV,14.4,47765.28845000001,50018.960438856186,0.0,0.0,0.0,0.0,1359.2401220686006,0.0,0.0,-2253.6719888561784,-2253.6719888561784,-2253.6719888561784,-3612.912110924779
429,429,2003005,NZ Direct Export,2023-04-18,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA HANAM COMPANY,04-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,54.0,153566.09856,155984.42734276707,0.0,0.0,0.0,0.0,5097.150457757252,0.0,0.0,-2418.3287827670574,-2418.3287827670574,-2418.3287827670574,-7515.479240524311
430,430,2003005,NZ Direct Export,2023-04-27,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA HANAM COMPANY,04-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,72.0,204754.79808,207979.23645702275,0.0,0.0,0.0,0.0,6796.200610343003,0.0,0.0,-3224.438377022743,-3224.438377022743,-3224.438377022743,-10020.638987365748
431,431,2003005,NZ Direct Export,2023-04-28,New Zealand,Key Account,Skimmilk Powder,SMP Reg UHT FLC 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111651,2023,FRIESLANDCAMPINA HANAM COMPANY,04-2023,Vietnam,SMP,FRIESLANDCAMPINA NEDERLAND BV,36.0,102377.39904,103989.61822851138,0.0,0.0,0.0,0.0,3398.100305171501,0.0,0.0,-1612.2191885113716,-1612.2191885113716,-1612.2191885113716,-5010.319493682874
432,432,2003005,NZ Direct Export,2023-05-18,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Asia,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA HANAM COMPANY,05-2023,Vietnam,WMP,FRIESLANDCAMPINA NEDERLAND BV,25.2,78314.8528,93614.61340269292,0.0,0.0,0.0,0.0,2378.670213620051,0.0,0.0,-15299.760602692928,-15299.760602692928,-15299.760602692928,-17678.43081631298
433,433,2003005,NZ Direct Export,2023-06-13,New Zealand,Key Account,Wholemilk Powder,WMP INST A&D FRC 25KG MBG,A,Asia,Key Account,Plant - NZ,112086,2023,FRIESLANDCAMPINA HANAM COMPANY,06-2023,Vietnam,WMP,FRIESLANDCAMPINA NEDERLAND BV,25.2,81799.25914,93614.61340269292,0.0,0.0,0.0,0.0,2378.670213620051,0.0,0.0,-11815.354262692928,-11815.354262692928,-11815.354262692928,-14194.024476312978
434,434,2003005,NZ Direct Export,2023-06-16,New Zealand,Key Account,Wholemilk Powder,WMP Reg UHT 25kgMBG RM,A,Asia,Key Account,Plant - NZ,111475,2023,FRIESLANDCAMPINA HANAM COMPANY,06-2023,Vietnam,WMP,FRIESLANDCAMPINA NEDERLAND BV,14.0,46363.341640000006,48629.544871110185,0.0,0.0,0.0,0.0,1321.4834520111394,0.0,0.0,-2266.20323111018,-2266.20323111018,-2266.20323111018,-3587.6866831213188
435,435,2003939,NZ Indirect,2023-05-04,New Zealand,Hochland,Milk Protein Concentrate >=80%,MPC85 4855 K EU 20kg MBG,C,Europe,Smart Serve,Portena - NL,103791,2023,"HOCHLAND ESPANOLA, S.A.",05-2023,Spain,MPC,"HOCHLAND ESPANOLA, S.A.",18.0,149400.0,119184.07615887126,386.0050145669838,687.8557567524997,646.4393978368327,0.0,1699.0501525857508,2579.960476953711,1720.300169156316,30215.923841128737,28495.623671972426,25915.66319501871,24216.61304243296
436,436,2003943,EU to EU Direct,2022-08-04,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,08-2022,Germany,Whey,MILEI GMBH,188.32,124762.0,144438.17245983935,0.0,0.0,0.0,0.0,17775.840263052698,0.0,0.0,-19676.17245983935,-19676.17245983935,-19676.17245983935,-37452.01272289205
437,437,2003943,EU to EU Direct,2022-09-02,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,09-2022,Germany,Whey,MILEI GMBH,165.4,112933.47,126858.93014473996,0.0,0.0,0.0,0.0,15612.383068760177,0.0,0.0,-13925.460144739962,-13925.460144739962,-13925.460144739962,-29537.84321350014
438,438,2003943,EU to EU Direct,2022-10-05,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,10-2022,Germany,Whey,MILEI GMBH,189.58,129936.24,145404.57059758043,0.0,0.0,0.0,0.0,17894.7737737337,0.0,0.0,-15468.330597580423,-15468.330597580423,-15468.330597580423,-33363.104371314126
439,439,2003943,EU to EU Direct,2022-11-03,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,11-2022,Germany,Whey,MILEI GMBH,165.72,122243.36,127104.36459242024,0.0,0.0,0.0,0.0,15642.588404806143,0.0,0.0,-4861.004592420242,-4861.004592420242,-4861.004592420242,-20503.592997226384
440,440,2003943,EU to EU Direct,2022-12-07,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,12-2022,Germany,Whey,MILEI GMBH,188.32,127773.24,144438.17245983935,0.0,0.0,0.0,0.0,17775.840263052698,0.0,0.0,-16664.932459839343,-16664.932459839343,-16664.932459839343,-34440.77272289204
441,441,2003943,EU to EU Direct,2023-01-09,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,01-2023,Germany,Whey,MILEI GMBH,164.66,115215.9,126291.36298447932,0.0,0.0,0.0,0.0,15542.533229153873,0.0,0.0,-11075.462984479323,-11075.462984479323,-11075.462984479323,-26617.9962136332
442,442,2003943,EU to EU Direct,2023-02-03,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,02-2023,Germany,Whey,MILEI GMBH,166.64,152012.34,127809.988629501,0.0,0.0,0.0,0.0,15729.428745938303,0.0,0.0,24202.351370499004,24202.351370499004,24202.351370499004,8472.9226245607
443,443,2003943,EU to EU Direct,2023-03-02,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,03-2023,Germany,Whey,MILEI GMBH,192.66,154613.5,147766.87715650303,0.0,0.0,0.0,0.0,18185.500133176152,0.0,0.0,6846.622843496967,6846.622843496967,6846.622843496967,-11338.877289679183
444,444,2003943,EU to EU Direct,2023-04-05,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,04-2023,Germany,Whey,MILEI GMBH,194.48,159996.75,149162.78557768455,0.0,0.0,0.0,0.0,18357.2929819376,0.0,0.0,10833.964422315446,10833.964422315446,10833.964422315446,-7523.328559622154
445,445,2003943,EU to EU Direct,2023-05-02,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,05-2023,Germany,Whey,MILEI GMBH,170.6,149935.22,130847.23991954436,0.0,0.0,0.0,0.0,16103.21977950717,0.0,0.0,19087.980080455643,19087.980080455643,19087.980080455643,2984.7603009484737
446,446,2003943,EU to EU Direct,2023-06-02,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,06-2023,Germany,Whey,MILEI GMBH,194.36,166912.48,149070.74765980447,0.0,0.0,0.0,0.0,18345.96598092036,0.0,0.0,17841.732340195536,17841.732340195536,17841.732340195536,-504.2336407248222
447,447,2003943,EU to EU Direct,2023-07-06,Lithuania,MILEI GMBH,Whey Fractions,ROKI WHEYFRAC LF ELUATE 500KG ACT,B,Europe,Smart Serve,Amsterdam - NL,121179,2023,MILEI GMBH,07-2023,Germany,Whey,MILEI GMBH,170.8,145115.1,131000.63644934454,0.0,0.0,0.0,0.0,16122.098114535902,0.0,0.0,14114.463550655462,14114.463550655462,14114.463550655462,-2007.63456388044
448,448,2003944,EU to EU Direct,2022-08-30,Netherlands,Lactoland,Edible Lactose,FNL LAC 100M MHYD 1000KG BBG,A,Europe,Managed,Portena - NL,115074,2023,LACTOLAND,08-2022,Germany,Lactose,LACTOLAND,24.0,35904.0,17539.53131250962,308.80401165358705,192.56483329225728,0.0,388.1600000000001,2265.4002034476675,306.17113877017584,889.5288449458444,18364.46868749038,17474.939842544532,17168.768703774356,14903.36850032669
449,449,2003944,EU to EU Direct,2022-08-31,Netherlands,Lactoland,Edible Lactose,FNL LAC 100M MHYD 1000KG BBG,A,Europe,Managed,Portena - NL,115074,2023,LACTOLAND,08-2022,Germany,Lactose,LACTOLAND,24.0,35904.0,17539.53131250962,308.80401165358705,192.56483329225728,0.0,388.1600000000001,2265.4002034476675,306.17113877017584,889.5288449458444,18364.46868749038,17474.939842544532,17168.768703774356,14903.36850032669
450,450,2003944,EU to EU Direct,2022-09-08,Netherlands,Lactoland,Edible Lactose,FNL LAC 100M MHYD 1000KG BBG,A,Europe,Managed,Portena - NL,115074,2023,LACTOLAND,09-2022,Germany,Lactose,LACTOLAND,24.0,35904.0,17539.53131250962,308.80401165358705,192.56483329225728,0.0,388.1600000000001,2265.4002034476675,306.17113877017584,889.5288449458444,18364.46868749038,17474.939842544532,17168.768703774356,14903.36850032669
451,451,2003944,EU to EU Direct,2022-09-15,Netherlands,Lactoland,Edible Lactose,FNL LAC 100M MHYD 1000KG BBG,A,Europe,Managed,Portena - NL,115074,2023,LACTOLAND,09-2022,Germany,Lactose,LACTOLAND,24.0,35904.0,17539.53131250962,308.80401165358705,192.56483329225728,0.0,388.1600000000001,2265.4002034476675,306.17113877017584,889.5288449458444,18364.46868749038,17474.939842544532,17168.768703774356,14903.36850032669
452,452,2003944,EU to EU Direct,2022-09-22,Netherlands,Lactoland,Edible Lactose,FNL LAC 100M MHYD 1000KG BBG,A,Europe,Managed,Portena - NL,115074,2023,LACTOLAND,09-2022,Germany,Lactose,LACTOLAND,24.0,35904.0,17539.53131250962,308.80401165358705,192.56483329225728,0.0,388.1600000000001,2265.4002034476675,306.17113877017584,889.5288449458444,18364.46868749038,17474.939842544532,17168.768703774356,14903.36850032669
453,453,2003944,EU to EU Direct,2022-09-29,Netherlands,Lactoland,Edible Lactose,FNL LAC 100M MHYD 1000KG BBG,A,Europe,Managed,Portena - NL,115074,2023,LACTOLAND,09-2022,Germany,Lactose,LACTOLAND,24.0,35904.0,17539.53131250962,308.80401165358705,192.56483329225728,0.0,388.1600000000001,2265.4002034476675,306.17113877017584,889.5288449458444,18364.46868749038,17474.939842544532,17168.768703774356,14903.36850032669
454,454,2003944,EU to EU Direct,2022-10-05,Netherlands,Lactoland,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,A,Europe,Managed,Portena - NL,114132,2023,LACTOLAND,10-2022,Germany,WPC,LACTOLAND,17.6,205920.0,130120.90986071332,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,2430.707384051517,424.2845550967768,75799.09013928668,75374.8055841899,72944.09820013838,71282.8047176101
455,455,2003944,EU to EU Direct,2022-10-07,Netherlands,Lactoland,Whey Protein Isolate,FNL WPI 894-INST MF 20KG MBG,A,Europe,Managed,Portena - NL,114266,2023,LACTOLAND,10-2022,Germany,WPC,LACTOLAND,17.6,309760.0,157080.5850624131,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,5380.995431360731,424.2845550967768,152679.4149375869,152255.1303824901,146874.13495112938,145212.84146860108
456,456,2003944,EU to EU Direct,2022-10-26,Netherlands,Lactoland,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,A,Europe,Managed,Portena - NL,114132,2023,LACTOLAND,10-2022,Germany,WPC,LACTOLAND,17.6,205920.0,130120.90986071332,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,2430.707384051517,424.2845550967768,75799.09013928668,75374.8055841899,72944.09820013838,71282.8047176101
457,457,2003944,EU to EU Direct,2022-10-27,Netherlands,Lactoland,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,A,Europe,Managed,Portena - NL,114132,2023,LACTOLAND,10-2022,Germany,WPC,LACTOLAND,17.6,205920.0,130120.90986071332,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,2430.707384051517,424.2845550967768,75799.09013928668,75374.8055841899,72944.09820013838,71282.8047176101
458,458,2003944,EU to EU Direct,2022-11-07,Netherlands,Lactoland,Whey Protein Isolate,FNL WPI 894-INST MF 20KG MBG,A,Europe,Managed,Portena - NL,114266,2023,LACTOLAND,11-2022,Germany,WPC,LACTOLAND,17.6,309760.0,157080.5850624131,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,5380.995431360731,424.2845550967768,152679.4149375869,152255.1303824901,146874.13495112938,145212.84146860108
459,459,2003944,EU to EU Direct,2023-01-04,Netherlands,Lactoland,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,A,Europe,Managed,Portena - NL,114132,2023,LACTOLAND,01-2023,Germany,WPC,LACTOLAND,17.6,205920.0,130120.90986071332,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,2430.707384051517,424.2845550967768,75799.09013928668,75374.8055841899,72944.09820013838,71282.8047176101
460,460,2003944,EU to EU Direct,2023-01-11,Netherlands,Lactoland,Whey Protein Isolate,FNL WPI 894-INST MF 20KG MBG,A,Europe,Managed,Portena - NL,114266,2023,LACTOLAND,01-2023,Germany,WPC,LACTOLAND,17.6,309760.0,157080.5850624131,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,5380.995431360731,424.2845550967768,152679.4149375869,152255.1303824901,146874.13495112938,145212.84146860108
461,461,2003944,EU to EU Direct,2023-02-06,Netherlands,Lactoland,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,A,Europe,Managed,Portena - NL,114132,2023,LACTOLAND,02-2023,Germany,WPC,LACTOLAND,17.6,205920.0,130120.90986071332,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,2430.707384051517,424.2845550967768,75799.09013928668,75374.8055841899,72944.09820013838,71282.8047176101
462,462,2003944,EU to EU Direct,2023-03-13,Netherlands,Lactoland,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,A,Europe,Managed,Portena - NL,114132,2023,LACTOLAND,03-2023,Germany,WPC,LACTOLAND,17.6,205920.0,130120.90986071332,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,2430.707384051517,424.2845550967768,75799.09013928668,75374.8055841899,72944.09820013838,71282.8047176101
463,463,2003944,EU to EU Direct,2023-03-23,Netherlands,Lactoland,Whey Protein Isolate,FNL WPI 894-INST MF 20KG MBG,A,Europe,Managed,Portena - NL,114266,2023,LACTOLAND,03-2023,Germany,WPC,LACTOLAND,17.6,309760.0,157080.5850624131,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,5380.995431360731,424.2845550967768,152679.4149375869,152255.1303824901,146874.13495112938,145212.84146860108
464,464,2003944,EU to EU Direct,2023-06-12,Netherlands,Lactoland,WPC 80% (Cheese),FNL WPC80 CHS 450 INST 20KG MBG,A,Europe,Managed,Portena - NL,114132,2023,LACTOLAND,06-2023,Germany,WPC,LACTOLAND,17.6,205920.0,130120.90986071332,283.0703440157881,141.2142110809887,0.0,0.0,1661.2934825282898,2430.707384051517,424.2845550967768,75799.09013928668,75374.8055841899,72944.09820013838,71282.8047176101
